KOPR;NOKOPR;UD01PR;UD02PR;KOSU;KOBO;DATOSUBIC;STFI1;STDV1;STOCNV1;STDV1C;STOCNV1C;RECENOFAC1;DESPNOFAC1;STFI2;STDV2;STOCNV2;STDV2C;STOCNV2C;RECENOFAC2;DESPNOFAC2;RLUD;FMPR;PFPR;HFPR;RUPR;MRPR
SSB2385A258;POLIESMALTE BRILLANTE VERDE GL;GL;GL;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
ZM-405M3;ZYNAMIX RUBI 3,5;GR;GR;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
ZM-410M3;ZYNAMIX AMARILLO OXIDO;GR;GR;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
ZM-462M3;ZYNAMIX AMARILLO ORGANICO LUMINOSOS;GR;GR;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
ZM-468M3;ZYNAMIX BASE BLANCA EPOXI 3,5;GR;GR;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
ZZETIQUETAFAB;ETIQUETA FABRICACION;UN;UN;004;004;;322.202,87;0,00;0,00;0,00;0,00;0,00;0,00;322.202,87;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
ZZFALABELLA;COMISION FALABELLA;UN;UN;004;006;;31,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;008;;;;
ZZMANTESANTIA;MANTENCIONES SANTIAGO;UN;UN;006;007;;34,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;008;;;;
PCA922SW70366;ESMALTE SINTETICO SW-7036 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA922SW70366;ESMALTE SINTETICO SW-7036 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA922SW70646;ESMALTE SINTETICO SW-7064 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA922SW70646;ESMALTE SINTETICO SW-7064 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA922VERRE01;ESMALTE SINTETICO VERDE REJA GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0004;;
PCA922VERRE01;ESMALTE SINTETICO VERDE REJA GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0004;;
PCA922VERRE01;ESMALTE SINTETICO VERDE REJA GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0004;;
PCA923ARNOG01;AR MADERA NOGAL GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;;;
PCA923BLAN055;ESMALTE SECAFAST BLANCO BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0002;;01;
PCA923BLAN055;ESMALTE SECAFAST BLANCO BD.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0002;;01;
PCA923INCO001;ESMALTE SECAFAST SECADO APIDO INCOLORO GL.;GL;GL;004;015;;32,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;;
PCA923INCO001;ESMALTE SECAFAST SECADO APIDO INCOLORO GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;;
PCA923MANHBE6;ESMALTE SECADO RAPIDO MANHATTAN BEIGE 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA923MANHBE6;ESMALTE SECADO RAPIDO MANHATTAN BEIGE 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA923NEGRSM2;ESMALTE SECADO RAPIDO NEGRO 1/4.;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0004;;
PCA923NEGRSM2;ESMALTE SECADO RAPIDO NEGRO 1/4.;GL;04;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0004;;
PCA923NEGRSM2;ESMALTE SECADO RAPIDO NEGRO 1/4.;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0004;;
PCA923OCRE001;ESMALTE SECAFAST OCRE GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923OCRE001;ESMALTE SECAFAST OCRE GL.;GL;GL;004;015;;32,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923OCRE001;ESMALTE SECAFAST OCRE GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923OCRE001;ESMALTE SECAFAST OCRE GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923R017006;HIDROPLUS AR COD R017 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA929LATBL05;LATEX EXTRA PLUS 929 BLANCO BD.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA929LATBL05;LATEX EXTRA PLUS 929 BLANCO BD.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA929LATBL05;LATEX EXTRA PLUS 929 BLANCO BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA929SW60711;LATEX SUPER 929 SW-6071 GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA929SW60711;LATEX SUPER 929 SW-6071 GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA929SW66675;LATEX 929 SW6657 BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA929SW70696;LATEX 929 SW-7069 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA929SW70696;LATEX 929 SW-7069 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA93035A2P;ESMALTE AGUA 930 35A-2P IVORY BD;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA93035A2P;ESMALTE AGUA 930 35A-2P IVORY BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA930BASPA01;ESMALTE AL AGUA 930 BASE PASTEL GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA930BASPA01;ESMALTE AL AGUA 930 BASE PASTEL GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA930SW10435;ESMALTE AL AGUA SW-1043 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA930SW60015;ESMALTE AL AGUA SW-6001 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA930SW60355;ESMALTE AGUA 930 SW6035 BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA930SW60355;ESMALTE AGUA 930 SW6035 BD;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA930SW61236;ESMALTE AL AGUA 930 SW-6123 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA930SW62296;ESMALTE AL AGUA 930 SW-6229 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA930SW62296;ESMALTE AL AGUA 930 SW-6229 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA930SW70311;ESMALTE AL AGUA 930 SW-7031 GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA931SW70381;ESMALTE AGUA HIDRO SW7038 GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA9408692W06;ESMATEL AL AGUA HOME SHIELD 8692W 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA923EXCESO5;HIDROREPELENTE EXCESO BD.;GL;BD;004;020;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA923NEGRO01;ESMALTE SECAFAST NEGRO GL.;GL;GL;004;015;;24,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923NEGRO01;ESMALTE SECAFAST NEGRO GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923NEGRO01;ESMALTE SECAFAST NEGRO GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923NEGRO01;ESMALTE SECAFAST NEGRO GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;;01;
PCA923SW51725;HIDROREPELENTE SY 5172 CONQUISTADORES BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA923SW51725;HIDROREPELENTE SY 5172 CONQUISTADORES BD.;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA9250137EL6;HIDROPLUS AR. 0137 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA9250252001;HIDROPLUS AR. 0252 GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;0001;;
PCA92534B1P05;HIDROPLUS 34B-1P BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA92534B1P05;HIDROPLUS 34B-1P BD.;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA925ARMA055;HIDROPLUS A.R. MADERA 5432 BD.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA925BARQUI6;HIDROPLUS AR. BARQUILLO 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925BARQUI6;HIDROPLUS AR. BARQUILLO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925C8520W6;ESMALTE AL AGUA CONSTRUCCION 8520W 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925C8520W6;ESMALTE AL AGUA CONSTRUCCION 8520W 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925CASIL05;HIDROPLUS CASTAÑO SILVA BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA925CONEGR1;ESMALTE AL AGUA CONSTRUCCION NEGRO GL;GL;GL;004;006;;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
PCA925CONEGR1;ESMALTE AL AGUA CONSTRUCCION NEGRO GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
PCA925CONST01;ESMALTE AL AGUA CONSTRUCCION BLANCO GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA925CONST01;ESMALTE AL AGUA CONSTRUCCION BLANCO GL;GL;GL;004;006;;161,00;0,00;0,00;0,00;0,00;0,00;0,00;161,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA925CONST01;ESMALTE AL AGUA CONSTRUCCION BLANCO GL;GL;GL;006;007;;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA925CONST01;ESMALTE AL AGUA CONSTRUCCION BLANCO GL;GL;GL;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960ECOPTC1;ESMALTE AL AGUA COPPER C/COBRE 960 TOQUE CREATIVO;GL;GL;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960ECOPTC2;ESMALTE AGUA COPPER 960 TOQUE CREATIVO 1/4 GL;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960ECOPTC2;ESMALTE AGUA COPPER 960 TOQUE CREATIVO 1/4 GL;GL;04;004;006;;5,00;0,00;0,00;0,00;0,00;0,00;0,75;20,00;0,00;0,00;0,00;0,00;0,00;3,00;0,25;003;0001;0002;;
PCA960IVORY06;ESMALTE AL AGUA COPPER 960 IVORY VAPOR 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960IVORY06;ESMALTE AL AGUA COPPER 960 IVORY VAPOR 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW60065;ESMALTE AL AGUA COPPER 960 SW-6006 5 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW60065;ESMALTE AL AGUA COPPER 960 SW-6006 5 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW61545;ESMALTE AL AGUA COPPER 960 SW-6154 5 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW61545;ESMALTE AL AGUA COPPER 960 SW-6154 5 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70181;ESMALTE AL AGUA COPPER 960 SW-7018 GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960SW70181;ESMALTE AL AGUA COPPER 960 SW-7018 GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960SW70366;ESMALTE AL AGUA COPPER 960 SW-7036 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70366;ESMALTE AL AGUA COPPER 960 SW-7036 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70436;ESMALTE AL AGUA 960 COPPER SW-7043 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70436;ESMALTE AL AGUA 960 COPPER SW-7043 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70436;ESMALTE AL AGUA 960 COPPER SW-7043 4 GALONES;GL;BD;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA990SW63424;ESTUCO HORMIGON SW-6342 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0001;;
PCA990SW63424;ESTUCO HORMIGON SW-6342 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0001;;
PCAEPISOGRIO6;ENDURECEDOR DE PISO GRIS OSCURO 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCAEPISOGRIO6;ENDURECEDOR DE PISO GRIS OSCURO 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCAEPOXKITB02;KIT EPOXYCOPPER BLANCO A+B C/COBRE 1/4.;GL;04;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;1,25;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,25;003;0001;0002;;
PCAESM915SW70;ESMALTE AL AGUA OPACO SW-7005 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCAESM915SW70;ESMALTE AL AGUA OPACO SW-7005 BD.;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960BLANHU5;ESMALTE AL AGUA COPPER 960 5GL BLANCO HUESO;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960ECOPBN2;ESMALTE AL AGUA COPPER 960 BLANCO NACAR 1/4.;GL;04;004;006;;5,50;0,00;0,00;0,00;0,00;0,00;0,50;22,00;0,00;0,00;0,00;0,00;0,00;2,00;0,25;003;0001;0002;;
PCA960ECOPBN2;ESMALTE AL AGUA COPPER 960 BLANCO NACAR 1/4.;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960ECOPBN2;ESMALTE AL AGUA COPPER 960 BLANCO NACAR 1/4.;GL;04;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960ECOPDA2;ESMALTE AL AGUA COPPER 960 DAMASCO 1/4;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960ECOPDA2;ESMALTE AL AGUA COPPER 960 DAMASCO 1/4;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960ECOPDA2;ESMALTE AL AGUA COPPER 960 DAMASCO 1/4;GL;04;004;006;;7,75;0,00;0,00;0,00;0,00;0,00;0,75;31,00;0,00;0,00;0,00;0,00;0,00;3,00;0,25;003;0001;0002;;
PCA960ECOPDA2;ESMALTE AL AGUA COPPER 960 DAMASCO 1/4;GL;04;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0001;0002;;
PCA960SCOCCA6;SMART COPPER CAFE CASSANELLI 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SCOCCA6;SMART COPPER CAFE CASSANELLI 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70016;ESMALTE AL AGUA COPPER 960 SW-7001 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70016;ESMALTE AL AGUA COPPER 960 SW-7001 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70235;ESMALTE AL AGUA 960 COPPER SW-7023 5 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70235;ESMALTE AL AGUA 960 COPPER SW-7023 5 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70285;ESMALTE AL AGUA COPPER 960 SW-7028 5 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70285;ESMALTE AL AGUA COPPER 960 SW-7028 5 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70456;ESMALTE AGUA COPPER 960 SW-7045 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70456;ESMALTE AGUA COPPER 960 SW-7045 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA970ESACIN6;ESMALTE ACRILICO INCOLORO;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA970ESACIN6;ESMALTE ACRILICO INCOLORO;GL;BD;004;006;;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
